,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
193,0.7175683010674869,0.7082917082917083,0.900523560209424,0.07809259083778178,1.0,0.38580947322678766
194,0.010946263795910982,0.008991008991008992,0.010471204188481676,0.07043108682452945,0.0,0.0
195,0.004613714492491406,0.0034965034965034965,0.0,0.0947176684881603,0.0,0.0
196,0.07255292201917858,0.07442557442557443,0.11518324607329843,0.058366991367704124,0.0,0.0
197,0.02487787226343405,0.027472527472527472,0.010471204188481676,0.16393442622950818,0.024390243902439025,0.0
198,0.002623484711416682,0.0034965034965034965,0.0,0.0546448087431694,0.0,0.0
199,0.011308123756106387,0.0024975024975024975,0.0,0.22950819672131148,0.0,0.0
200,0.22326759544056451,0.22627372627372627,0.12041884816753927,0.18214936247723132,0.0,0.0
201,0.07590012665098607,0.07692307692307693,0.020942408376963352,0.30163934426229505,0.04878048780487805,0.0
202,0.0033472046318074903,0.002997002997002997,0.0,0.0692167577413479,0.0,0.0
204,0.021802062601773115,0.022977022977022976,0.0,0.4408014571948998,0.0,0.0
205,0.10222543875520174,0.10139860139860139,0.2094240837696335,0.044915367186458756,0.0975609756097561,0.02432086928731224
206,0.006513479283517279,0.003996003996003996,0.05759162303664921,0.006071645415907711,0.0,0.0
207,0.015198118328206984,0.015984015984015984,0.015706806282722512,0.07285974499089254,0.0,0.0
208,0.17233580604306134,0.17082917082917082,0.31413612565445026,0.05153931141568873,0.0,0.0
209,0.07237199203908087,0.06443556443556443,0.05759162303664921,0.11657559198542805,0.0,0.0
210,0.0033472046318074903,0.0024975024975024975,0.0,0.0692167577413479,0.0,0.0
211,0.10901031300886557,0.10989010989010989,0.08900523560209424,0.11687917425622345,0.0,0.0
212,0.01067486882576443,0.01098901098901099,0.05235602094240838,0.014737539327703263,0.0,0.0
213,0.00578975936312647,0.005494505494505495,0.005235602094240838,0.056466302367941715,0.0,0.0
214,0.14365840419757553,0.14385614385614387,0.031413612565445025,0.40879521207390057,0.07317073170731707,0.0
215,0.015650443278451238,0.014485514485514486,0.0,0.31693989071038253,0.0,0.0
216,0.008503709064592004,0.007992007992007992,0.015706806282722512,0.039162112932604735,0.0,0.0
